patch,champion,role,opponent,games,wins,winrate
16.8,Annie,SUPPORT,Soraka,3,2,0.6667
16.8,Annie,SUPPORT,Seraphine,2,0,0.0
16.8,Annie,SUPPORT,Sona,1,0,0.0
16.8,Annie,SUPPORT,Alistar,1,0,0.0
16.8,Annie,SUPPORT,Lulu,1,0,0.0
16.8,Annie,SUPPORT,Aurora,1,1,1.0
16.8,Annie,SUPPORT,Karma,1,0,0.0
16.8,Annie,SUPPORT,Bard,1,1,1.0
16.8,Annie,SUPPORT,Milio,1,1,1.0
16.8,Annie,SUPPORT,Mel,1,1,1.0
16.8,Annie,SUPPORT,Thresh,1,0,0.0
16.8,Annie,SUPPORT,Yuumi,1,1,1.0
16.8,Annie,SUPPORT,Leona,1,0,0.0
16.8,Annie,SUPPORT,Senna,1,0,0.0
16.8,Annie,SUPPORT,Teemo,1,1,1.0
16.8,Ashe,SUPPORT,Milio,3,2,0.6667
16.8,Ashe,SUPPORT,Swain,2,1,0.5
16.8,Ashe,SUPPORT,Blitzcrank,1,0,0.0
16.8,Ashe,SUPPORT,Morgana,1,0,0.0
16.8,Ashe,SUPPORT,Nami,1,0,0.0
16.8,Ashe,SUPPORT,Velkoz,1,1,1.0
16.8,Ashe,SUPPORT,TahmKench,1,1,1.0
16.8,Ashe,SUPPORT,Brand,1,0,0.0
16.8,Ashe,SUPPORT,Nautilus,1,0,0.0
16.8,Ashe,SUPPORT,Seraphine,1,1,1.0
16.8,Ashe,SUPPORT,Lulu,1,1,1.0
16.8,Ashe,SUPPORT,Veigar,1,1,1.0
16.8,Ashe,SUPPORT,Thresh,1,0,0.0
16.8,Ashe,SUPPORT,Malzahar,1,1,1.0
16.8,Ashe,SUPPORT,Anivia,1,1,1.0
16.8,AurelionSol,SUPPORT,TahmKench,1,0,0.0
16.8,Aurora,SUPPORT,Annie,1,0,0.0
16.8,Aurora,SUPPORT,Senna,1,0,0.0
16.8,Bard,SUPPORT,Nami,59,38,0.6441
16.8,Bard,SUPPORT,Karma,28,14,0.5
16.8,Bard,SUPPORT,Thresh,28,14,0.5
16.8,Bard,SUPPORT,Sona,26,15,0.5769
16.8,Bard,SUPPORT,Nautilus,25,12,0.48
16.8,Bard,SUPPORT,Seraphine,24,13,0.5417
16.8,Bard,SUPPORT,Milio,18,7,0.3889
16.8,Bard,SUPPORT,Soraka,18,5,0.2778
16.8,Bard,SUPPORT,Janna,16,12,0.75
16.8,Bard,SUPPORT,Senna,15,8,0.5333
16.8,Bard,SUPPORT,Leona,14,5,0.3571
16.8,Bard,SUPPORT,Yuumi,13,6,0.4615
16.8,Bard,SUPPORT,Lulu,13,4,0.3077
16.8,Bard,SUPPORT,Zilean,10,6,0.6
16.8,Bard,SUPPORT,Blitzcrank,9,7,0.7778
16.8,Bard,SUPPORT,Rell,9,6,0.6667
16.8,Bard,SUPPORT,Rakan,9,6,0.6667
16.8,Bard,SUPPORT,Lux,8,6,0.75
16.8,Bard,SUPPORT,Braum,8,8,1.0
16.8,Bard,SUPPORT,Pyke,7,6,0.8571
16.8,Bard,SUPPORT,Morgana,7,6,0.8571
16.8,Bard,SUPPORT,Velkoz,7,4,0.5714
16.8,Bard,SUPPORT,Neeko,7,3,0.4286
16.8,Bard,SUPPORT,Alistar,7,5,0.7143
16.8,Bard,SUPPORT,Poppy,6,4,0.6667
16.8,Bard,SUPPORT,Brand,6,1,0.1667
16.8,Bard,SUPPORT,Pantheon,5,4,0.8
16.8,Bard,SUPPORT,Xerath,5,3,0.6
16.8,Bard,SUPPORT,Mel,5,1,0.2
16.8,Bard,SUPPORT,TahmKench,5,4,0.8
16.8,Bard,SUPPORT,Zyra,5,4,0.8
16.8,Bard,SUPPORT,Maokai,4,1,0.25
16.8,Bard,SUPPORT,Skarner,3,3,1.0
16.8,Bard,SUPPORT,Zac,3,1,0.3333
16.8,Bard,SUPPORT,Elise,2,1,0.5
16.8,Bard,SUPPORT,Shen,2,2,1.0
16.8,Bard,SUPPORT,Anivia,2,1,0.5
16.8,Bard,SUPPORT,Teemo,2,2,1.0
16.8,Bard,SUPPORT,Galio,2,1,0.5
16.8,Bard,SUPPORT,Swain,2,1,0.5
16.8,Bard,SUPPORT,Sylas,2,2,1.0
16.8,Bard,SUPPORT,Viego,2,1,0.5
16.8,Bard,SUPPORT,JarvanIV,1,0,0.0
16.8,Bard,SUPPORT,Taric,1,1,1.0
16.8,Bard,SUPPORT,Ivern,1,0,0.0
16.8,Bard,SUPPORT,Nasus,1,1,1.0
16.8,Bard,SUPPORT,TwistedFate,1,1,1.0
16.8,Bard,SUPPORT,Ezreal,1,0,0.0
16.8,Bard,SUPPORT,Heimerdinger,1,1,1.0
16.8,Bard,SUPPORT,Qiyana,1,1,1.0
16.8,Bard,SUPPORT,FiddleSticks,1,0,0.0
16.8,Bard,SUPPORT,Annie,1,0,0.0
16.8,Bard,SUPPORT,Zoe,1,0,0.0
16.8,Bard,SUPPORT,Veigar,1,0,0.0
16.8,Bard,SUPPORT,Hwei,1,0,0.0
16.8,Bard,SUPPORT,Quinn,1,1,1.0
16.8,Bard,SUPPORT,Renata,1,1,1.0
16.8,Bard,SUPPORT,Nidalee,1,0,0.0
16.8,Blitzcrank,SUPPORT,Nami,27,12,0.4444
16.8,Blitzcrank,SUPPORT,Nautilus,17,6,0.3529
16.8,Blitzcrank,SUPPORT,Seraphine,16,7,0.4375
16.8,Blitzcrank,SUPPORT,Sona,13,7,0.5385
16.8,Blitzcrank,SUPPORT,Karma,13,2,0.1538
16.8,Blitzcrank,SUPPORT,Lulu,13,6,0.4615
16.8,Blitzcrank,SUPPORT,Thresh,12,6,0.5
16.8,Blitzcrank,SUPPORT,Lux,11,3,0.2727
16.8,Blitzcrank,SUPPORT,Milio,10,2,0.2
16.8,Blitzcrank,SUPPORT,Soraka,9,6,0.6667
16.8,Blitzcrank,SUPPORT,Leona,9,4,0.4444
16.8,Blitzcrank,SUPPORT,Bard,9,2,0.2222
16.8,Blitzcrank,SUPPORT,Yuumi,9,3,0.3333
16.8,Blitzcrank,SUPPORT,Morgana,7,3,0.4286
16.8,Blitzcrank,SUPPORT,Velkoz,7,2,0.2857
16.8,Blitzcrank,SUPPORT,Xerath,7,3,0.4286
16.8,Blitzcrank,SUPPORT,Rakan,6,5,0.8333
16.8,Blitzcrank,SUPPORT,Braum,6,4,0.6667
16.8,Blitzcrank,SUPPORT,Senna,6,1,0.1667
16.8,Blitzcrank,SUPPORT,Pyke,6,3,0.5
16.8,Blitzcrank,SUPPORT,Janna,5,1,0.2
16.8,Blitzcrank,SUPPORT,Taric,5,4,0.8
16.8,Blitzcrank,SUPPORT,Alistar,4,0,0.0
16.8,Blitzcrank,SUPPORT,Brand,4,3,0.75
16.8,Blitzcrank,SUPPORT,Rell,4,1,0.25
16.8,Blitzcrank,SUPPORT,Zilean,3,2,0.6667
16.8,Blitzcrank,SUPPORT,Mel,3,1,0.3333
16.8,Blitzcrank,SUPPORT,Neeko,3,1,0.3333
16.8,Blitzcrank,SUPPORT,Anivia,2,1,0.5
16.8,Blitzcrank,SUPPORT,Maokai,2,2,1.0
16.8,Blitzcrank,SUPPORT,Elise,2,2,1.0
16.8,Blitzcrank,SUPPORT,Fizz,2,0,0.0
16.8,Blitzcrank,SUPPORT,Shaco,2,1,0.5
16.8,Blitzcrank,SUPPORT,Ezreal,2,2,1.0
16.8,Blitzcrank,SUPPORT,Nunu,1,1,1.0
16.8,Blitzcrank,SUPPORT,Ashe,1,1,1.0
16.8,Blitzcrank,SUPPORT,Sett,1,1,1.0
16.8,Blitzcrank,SUPPORT,Skarner,1,1,1.0
16.8,Blitzcrank,SUPPORT,Galio,1,1,1.0
16.8,Blitzcrank,SUPPORT,Shen,1,0,0.0
16.8,Blitzcrank,SUPPORT,Leblanc,1,0,0.0
16.8,Blitzcrank,SUPPORT,Sylas,1,1,1.0
16.8,Blitzcrank,SUPPORT,Evelynn,1,1,1.0
16.8,Blitzcrank,SUPPORT,TahmKench,1,1,1.0
16.8,Blitzcrank,SUPPORT,TwistedFate,1,1,1.0
16.8,Blitzcrank,SUPPORT,Ziggs,1,1,1.0
16.8,Blitzcrank,SUPPORT,Pantheon,1,1,1.0
16.8,Blitzcrank,SUPPORT,Smolder,1,1,1.0
16.8,Brand,SUPPORT,Thresh,16,9,0.5625
16.8,Brand,SUPPORT,Nami,14,7,0.5
16.8,Brand,SUPPORT,Nautilus,9,5,0.5556
16.8,Brand,SUPPORT,Soraka,8,4,0.5
16.8,Brand,SUPPORT,Leona,6,4,0.6667
16.8,Brand,SUPPORT,Pyke,6,2,0.3333
16.8,Brand,SUPPORT,Bard,6,5,0.8333
16.8,Brand,SUPPORT,Braum,5,2,0.4
16.8,Brand,SUPPORT,Seraphine,5,2,0.4
16.8,Brand,SUPPORT,Pantheon,5,2,0.4
16.8,Brand,SUPPORT,Alistar,5,1,0.2
16.8,Brand,SUPPORT,Senna,4,2,0.5
16.8,Brand,SUPPORT,Sona,4,2,0.5
16.8,Brand,SUPPORT,Lulu,4,1,0.25
16.8,Brand,SUPPORT,Blitzcrank,4,1,0.25
16.8,Brand,SUPPORT,Janna,3,0,0.0
16.8,Brand,SUPPORT,Mel,3,1,0.3333
16.8,Brand,SUPPORT,Milio,3,1,0.3333
16.8,Brand,SUPPORT,Karma,3,2,0.6667
16.8,Brand,SUPPORT,Lux,3,1,0.3333
16.8,Brand,SUPPORT,Anivia,2,2,1.0
16.8,Brand,SUPPORT,Morgana,2,1,0.5
16.8,Brand,SUPPORT,Lissandra,2,2,1.0
16.8,Brand,SUPPORT,Maokai,2,0,0.0
16.8,Brand,SUPPORT,Zyra,2,2,1.0
16.8,Brand,SUPPORT,Velkoz,2,2,1.0
16.8,Brand,SUPPORT,Rakan,2,0,0.0
16.8,Brand,SUPPORT,Yuumi,2,1,0.5
16.8,Brand,SUPPORT,Singed,1,0,0.0
16.8,Brand,SUPPORT,Poppy,1,1,1.0
16.8,Brand,SUPPORT,Taric,1,0,0.0
16.8,Brand,SUPPORT,Zoe,1,0,0.0
16.8,Brand,SUPPORT,Shaco,1,0,0.0
16.8,Brand,SUPPORT,Kayle,1,1,1.0
16.8,Brand,SUPPORT,Ashe,1,1,1.0
16.8,Brand,SUPPORT,Xerath,1,0,0.0
16.8,Brand,SUPPORT,DrMundo,1,1,1.0
16.8,Brand,SUPPORT,Shen,1,1,1.0
16.8,Brand,SUPPORT,Rell,1,0,0.0
16.8,Brand,SUPPORT,TwistedFate,1,0,0.0
16.8,Brand,SUPPORT,Sion,1,0,0.0
16.8,Brand,SUPPORT,Ahri,1,1,1.0
16.8,Brand,SUPPORT,Galio,1,1,1.0
16.8,Braum,SUPPORT,Nautilus,35,20,0.5714
16.8,Braum,SUPPORT,Nami,29,15,0.5172
16.8,Braum,SUPPORT,Thresh,20,12,0.6
16.8,Braum,SUPPORT,Lulu,16,12,0.75
16.8,Braum,SUPPORT,Seraphine,12,7,0.5833
16.8,Braum,SUPPORT,Milio,11,6,0.5455
16.8,Braum,SUPPORT,Pantheon,11,7,0.6364
16.8,Braum,SUPPORT,Alistar,10,6,0.6
16.8,Braum,SUPPORT,Leona,10,4,0.4
16.8,Braum,SUPPORT,Sona,9,1,0.1111
16.8,Braum,SUPPORT,Soraka,9,6,0.6667
16.8,Braum,SUPPORT,Karma,9,5,0.5556
16.8,Braum,SUPPORT,Bard,8,0,0.0
16.8,Braum,SUPPORT,Pyke,8,5,0.625
16.8,Braum,SUPPORT,Zilean,7,4,0.5714
16.8,Braum,SUPPORT,Rakan,7,2,0.2857
16.8,Braum,SUPPORT,Maokai,6,3,0.5
16.8,Braum,SUPPORT,Blitzcrank,6,2,0.3333
16.8,Braum,SUPPORT,Yuumi,6,1,0.1667
16.8,Braum,SUPPORT,Janna,5,3,0.6
16.8,Braum,SUPPORT,Taric,5,4,0.8
16.8,Braum,SUPPORT,Brand,5,3,0.6
16.8,Braum,SUPPORT,Velkoz,5,3,0.6
16.8,Braum,SUPPORT,Rell,4,4,1.0
16.8,Braum,SUPPORT,Poppy,4,1,0.25
16.8,Braum,SUPPORT,Senna,4,2,0.5
16.8,Braum,SUPPORT,Morgana,3,1,0.3333
16.8,Braum,SUPPORT,Lux,3,2,0.6667
16.8,Braum,SUPPORT,Zoe,2,0,0.0
16.8,Braum,SUPPORT,LeeSin,2,1,0.5
16.8,Braum,SUPPORT,KSante,2,1,0.5
16.8,Braum,SUPPORT,Neeko,2,0,0.0
16.8,Braum,SUPPORT,Swain,2,1,0.5
16.8,Braum,SUPPORT,Zyra,2,1,0.5
16.8,Braum,SUPPORT,TahmKench,2,1,0.5
16.8,Braum,SUPPORT,Veigar,1,0,0.0
16.8,Braum,SUPPORT,JarvanIV,1,1,1.0
16.8,Braum,SUPPORT,Singed,1,1,1.0
16.8,Braum,SUPPORT,Hwei,1,0,0.0
16.8,Braum,SUPPORT,Camille,1,1,1.0
16.8,Braum,SUPPORT,Mel,1,1,1.0
16.8,Braum,SUPPORT,Leblanc,1,0,0.0
16.8,Braum,SUPPORT,Renata,1,1,1.0
16.8,Braum,SUPPORT,Elise,1,0,0.0
16.8,Braum,SUPPORT,Sylas,1,1,1.0
16.8,Braum,SUPPORT,Graves,1,1,1.0
16.8,Braum,SUPPORT,Shen,1,0,0.0
16.8,Braum,SUPPORT,Teemo,1,0,0.0
16.8,Briar,SUPPORT,Leona,1,0,0.0
16.8,Briar,SUPPORT,Thresh,1,0,0.0
16.8,Caitlyn,SUPPORT,Karma,1,0,0.0
16.8,Camille,SUPPORT,Nami,4,2,0.5
16.8,Camille,SUPPORT,Soraka,4,2,0.5
16.8,Camille,SUPPORT,Seraphine,4,3,0.75
16.8,Camille,SUPPORT,Nautilus,3,0,0.0
16.8,Camille,SUPPORT,Zyra,2,2,1.0
16.8,Camille,SUPPORT,Janna,2,0,0.0
16.8,Camille,SUPPORT,Milio,2,1,0.5
16.8,Camille,SUPPORT,Neeko,2,1,0.5
16.8,Camille,SUPPORT,Pantheon,1,1,1.0
16.8,Camille,SUPPORT,Poppy,1,1,1.0
16.8,Camille,SUPPORT,Zilean,1,0,0.0
16.8,Camille,SUPPORT,Sona,1,1,1.0
16.8,Camille,SUPPORT,Taric,1,1,1.0
16.8,Camille,SUPPORT,Leona,1,1,1.0
16.8,Camille,SUPPORT,Braum,1,0,0.0
16.8,Camille,SUPPORT,Yuumi,1,0,0.0
16.8,Camille,SUPPORT,Lulu,1,0,0.0
16.8,Camille,SUPPORT,Karma,1,1,1.0
16.8,Chogath,SUPPORT,Rell,2,0,0.0
16.8,Chogath,SUPPORT,Seraphine,1,0,0.0
16.8,Chogath,SUPPORT,Alistar,1,1,1.0
16.8,Chogath,SUPPORT,Morgana,1,0,0.0
16.8,Chogath,SUPPORT,Yuumi,1,0,0.0
16.8,Chogath,SUPPORT,Nami,1,1,1.0
16.8,Chogath,SUPPORT,Galio,1,0,0.0
16.8,Darius,SUPPORT,Leona,1,0,0.0
16.8,Darius,SUPPORT,Senna,1,0,0.0
16.8,DrMundo,SUPPORT,Nami,1,0,0.0
16.8,DrMundo,SUPPORT,Brand,1,0,0.0
16.8,Draven,SUPPORT,Janna,1,1,1.0
16.8,Ekko,SUPPORT,Yasuo,1,1,1.0
16.8,Elise,SUPPORT,Nami,10,1,0.1
16.8,Elise,SUPPORT,Seraphine,6,1,0.1667
16.8,Elise,SUPPORT,Zilean,6,3,0.5
16.8,Elise,SUPPORT,Lulu,6,2,0.3333
16.8,Elise,SUPPORT,Karma,4,3,0.75
16.8,Elise,SUPPORT,Pyke,3,1,0.3333
16.8,Elise,SUPPORT,Yuumi,3,2,0.6667
16.8,Elise,SUPPORT,Rell,3,1,0.3333
16.8,Elise,SUPPORT,Maokai,3,2,0.6667
16.8,Elise,SUPPORT,Lux,3,2,0.6667
16.8,Elise,SUPPORT,Nautilus,3,1,0.3333
16.8,Elise,SUPPORT,Ahri,3,2,0.6667
16.8,Elise,SUPPORT,Bard,2,1,0.5
16.8,Elise,SUPPORT,Janna,2,0,0.0
16.8,Elise,SUPPORT,Leona,2,1,0.5
16.8,Elise,SUPPORT,Neeko,2,1,0.5
16.8,Elise,SUPPORT,Pantheon,2,1,0.5
16.8,Elise,SUPPORT,Blitzcrank,2,0,0.0
16.8,Elise,SUPPORT,Alistar,2,1,0.5
16.8,Elise,SUPPORT,Thresh,2,1,0.5
16.8,Elise,SUPPORT,Gragas,2,1,0.5
16.8,Elise,SUPPORT,Sona,1,0,0.0
16.8,Elise,SUPPORT,Renata,1,0,0.0
16.8,Elise,SUPPORT,Rakan,1,0,0.0
16.8,Elise,SUPPORT,Milio,1,0,0.0
16.8,Elise,SUPPORT,Hwei,1,1,1.0
16.8,Elise,SUPPORT,Mel,1,1,1.0
16.8,Elise,SUPPORT,Braum,1,1,1.0
16.8,Elise,SUPPORT,Yasuo,1,0,0.0
16.8,Evelynn,SUPPORT,Blitzcrank,1,0,0.0
16.8,Ezreal,SUPPORT,Leona,2,1,0.5
16.8,Ezreal,SUPPORT,Blitzcrank,2,0,0.0
16.8,Ezreal,SUPPORT,Soraka,1,1,1.0
16.8,Ezreal,SUPPORT,Renata,1,1,1.0
16.8,Ezreal,SUPPORT,Shaco,1,1,1.0
16.8,Ezreal,SUPPORT,Bard,1,1,1.0
16.8,Ezreal,SUPPORT,Rakan,1,1,1.0
16.8,Ezreal,SUPPORT,Nautilus,1,1,1.0
16.8,FiddleSticks,SUPPORT,Seraphine,4,2,0.5
16.8,FiddleSticks,SUPPORT,Soraka,2,0,0.0
16.8,FiddleSticks,SUPPORT,Nautilus,2,1,0.5
16.8,FiddleSticks,SUPPORT,Senna,1,0,0.0
16.8,FiddleSticks,SUPPORT,Nami,1,0,0.0
16.8,FiddleSticks,SUPPORT,Leona,1,0,0.0
16.8,FiddleSticks,SUPPORT,Morgana,1,1,1.0
16.8,FiddleSticks,SUPPORT,Bard,1,1,1.0
16.8,FiddleSticks,SUPPORT,Velkoz,1,1,1.0
16.8,FiddleSticks,SUPPORT,Gragas,1,0,0.0
16.8,FiddleSticks,SUPPORT,Lux,1,1,1.0
16.8,FiddleSticks,SUPPORT,Thresh,1,0,0.0
16.8,FiddleSticks,SUPPORT,Zyra,1,1,1.0
16.8,Fiora,SUPPORT,Nautilus,2,1,0.5
16.8,Fiora,SUPPORT,Leona,1,1,1.0
16.8,Fiora,SUPPORT,Renata,1,0,0.0
16.8,Fiora,SUPPORT,Thresh,1,0,0.0
16.8,Fizz,SUPPORT,Blitzcrank,2,2,1.0
16.8,Fizz,SUPPORT,Maokai,1,0,0.0
16.8,Fizz,SUPPORT,Nami,1,0,0.0
16.8,Fizz,SUPPORT,Zyra,1,1,1.0
16.8,Galio,SUPPORT,Lulu,3,3,1.0
16.8,Galio,SUPPORT,Nami,3,1,0.3333
16.8,Galio,SUPPORT,Amumu,2,0,0.0
16.8,Galio,SUPPORT,Nautilus,2,2,1.0
16.8,Galio,SUPPORT,Anivia,2,1,0.5
16.8,Galio,SUPPORT,Bard,2,1,0.5
16.8,Galio,SUPPORT,Velkoz,2,2,1.0
16.8,Galio,SUPPORT,Alistar,1,1,1.0
16.8,Galio,SUPPORT,Senna,1,0,0.0
16.8,Galio,SUPPORT,Blitzcrank,1,0,0.0
16.8,Galio,SUPPORT,Taric,1,1,1.0
16.8,Galio,SUPPORT,TahmKench,1,0,0.0
16.8,Galio,SUPPORT,Shaco,1,0,0.0
16.8,Galio,SUPPORT,Thresh,1,0,0.0
16.8,Galio,SUPPORT,Maokai,1,1,1.0
16.8,Galio,SUPPORT,Yasuo,1,1,1.0
16.8,Galio,SUPPORT,Lux,1,1,1.0
16.8,Galio,SUPPORT,Gragas,1,0,0.0
16.8,Galio,SUPPORT,Brand,1,0,0.0
16.8,Galio,SUPPORT,Pyke,1,0,0.0
16.8,Galio,SUPPORT,Veigar,1,1,1.0
16.8,Galio,SUPPORT,Chogath,1,1,1.0
16.8,Gnar,SUPPORT,Mel,1,0,0.0
16.8,Gragas,SUPPORT,Thresh,4,2,0.5
16.8,Gragas,SUPPORT,Senna,2,1,0.5
16.8,Gragas,SUPPORT,Sona,2,0,0.0
16.8,Gragas,SUPPORT,Lux,2,0,0.0
16.8,Gragas,SUPPORT,Pantheon,2,2,1.0
16.8,Gragas,SUPPORT,Zilean,2,2,1.0
16.8,Gragas,SUPPORT,Milio,2,0,0.0
16.8,Gragas,SUPPORT,Leona,2,1,0.5
16.8,Gragas,SUPPORT,Pyke,2,1,0.5
16.8,Gragas,SUPPORT,Elise,2,1,0.5
16.8,Gragas,SUPPORT,Alistar,1,1,1.0
16.8,Gragas,SUPPORT,Velkoz,1,1,1.0
16.8,Gragas,SUPPORT,Yuumi,1,0,0.0
16.8,Gragas,SUPPORT,FiddleSticks,1,1,1.0
16.8,Gragas,SUPPORT,Lulu,1,0,0.0
16.8,Gragas,SUPPORT,Teemo,1,1,1.0
16.8,Gragas,SUPPORT,Nautilus,1,1,1.0
16.8,Gragas,SUPPORT,Maokai,1,1,1.0
16.8,Gragas,SUPPORT,Anivia,1,1,1.0
16.8,Gragas,SUPPORT,Shaco,1,0,0.0
16.8,Gragas,SUPPORT,Nami,1,1,1.0
16.8,Gragas,SUPPORT,Zoe,1,1,1.0
16.8,Gragas,SUPPORT,Soraka,1,1,1.0
16.8,Gragas,SUPPORT,Galio,1,1,1.0
16.8,Gragas,SUPPORT,Janna,1,1,1.0
16.8,Graves,SUPPORT,Braum,1,0,0.0
16.8,Heimerdinger,SUPPORT,Nami,2,0,0.0
16.8,Heimerdinger,SUPPORT,Bard,1,0,0.0
16.8,Heimerdinger,SUPPORT,Sona,1,0,0.0
16.8,Heimerdinger,SUPPORT,Milio,1,1,1.0
16.8,Hwei,SUPPORT,Sona,2,2,1.0
16.8,Hwei,SUPPORT,Zilean,2,2,1.0
16.8,Hwei,SUPPORT,Karma,2,2,1.0
16.8,Hwei,SUPPORT,Velkoz,1,0,0.0
16.8,Hwei,SUPPORT,Renata,1,0,0.0
16.8,Hwei,SUPPORT,Pyke,1,1,1.0
16.8,Hwei,SUPPORT,Elise,1,0,0.0
16.8,Hwei,SUPPORT,Braum,1,1,1.0
16.8,Hwei,SUPPORT,Xerath,1,0,0.0
16.8,Hwei,SUPPORT,Bard,1,1,1.0
16.8,Hwei,SUPPORT,Maokai,1,1,1.0
16.8,Hwei,SUPPORT,Anivia,1,1,1.0
16.8,Hwei,SUPPORT,Milio,1,1,1.0
16.8,Hwei,SUPPORT,Lulu,1,0,0.0
16.8,Illaoi,SUPPORT,Karma,1,0,0.0
16.8,Illaoi,SUPPORT,Leona,1,0,0.0
16.8,Illaoi,SUPPORT,Soraka,1,0,0.0
16.8,Ivern,SUPPORT,Nami,3,3,1.0
16.8,Ivern,SUPPORT,Soraka,2,2,1.0
16.8,Ivern,SUPPORT,Senna,2,2,1.0
16.8,Ivern,SUPPORT,Karma,2,0,0.0
16.8,Ivern,SUPPORT,Maokai,1,0,0.0
16.8,Ivern,SUPPORT,Bard,1,1,1.0
16.8,Ivern,SUPPORT,TahmKench,1,1,1.0
16.8,Ivern,SUPPORT,Alistar,1,1,1.0
16.8,Ivern,SUPPORT,Rell,1,1,1.0
16.8,Ivern,SUPPORT,Seraphine,1,0,0.0
16.8,Ivern,SUPPORT,Nautilus,1,1,1.0
16.8,Ivern,SUPPORT,Sona,1,1,1.0
16.8,Ivern,SUPPORT,Janna,1,0,0.0
16.8,Ivern,SUPPORT,Neeko,1,0,0.0
16.8,Ivern,SUPPORT,Poppy,1,1,1.0
16.8,Janna,SUPPORT,Nami,26,16,0.6154
16.8,Janna,SUPPORT,Lulu,20,12,0.6
16.8,Janna,SUPPORT,Bard,16,4,0.25
16.8,Janna,SUPPORT,Sona,15,9,0.6
16.8,Janna,SUPPORT,Nautilus,15,5,0.3333
16.8,Janna,SUPPORT,Thresh,13,8,0.6154
16.8,Janna,SUPPORT,Soraka,12,8,0.6667
16.8,Janna,SUPPORT,Leona,12,8,0.6667
16.8,Janna,SUPPORT,Senna,12,5,0.4167
16.8,Janna,SUPPORT,Yuumi,9,4,0.4444
16.8,Janna,SUPPORT,Alistar,8,5,0.625
16.8,Janna,SUPPORT,Milio,8,5,0.625
16.8,Janna,SUPPORT,Zilean,8,5,0.625
16.8,Janna,SUPPORT,Seraphine,7,4,0.5714
16.8,Janna,SUPPORT,Karma,7,1,0.1429
16.8,Janna,SUPPORT,Lux,7,4,0.5714
16.8,Janna,SUPPORT,Rell,6,4,0.6667
16.8,Janna,SUPPORT,Braum,5,2,0.4
16.8,Janna,SUPPORT,Pyke,5,3,0.6
16.8,Janna,SUPPORT,Blitzcrank,5,4,0.8
16.8,Janna,SUPPORT,Shaco,5,2,0.4
16.8,Janna,SUPPORT,Pantheon,5,4,0.8
16.8,Janna,SUPPORT,Maokai,5,2,0.4
16.8,Janna,SUPPORT,Rakan,4,2,0.5
16.8,Janna,SUPPORT,Xerath,3,2,0.6667
16.8,Janna,SUPPORT,Brand,3,3,1.0
16.8,Janna,SUPPORT,Taric,3,1,0.3333
16.8,Janna,SUPPORT,Zyra,3,1,0.3333
16.8,Janna,SUPPORT,LeeSin,2,1,0.5
16.8,Janna,SUPPORT,Velkoz,2,1,0.5
16.8,Janna,SUPPORT,Elise,2,2,1.0
16.8,Janna,SUPPORT,Lissandra,2,2,1.0
16.8,Janna,SUPPORT,Camille,2,2,1.0
16.8,Janna,SUPPORT,Yasuo,2,1,0.5
16.8,Janna,SUPPORT,TahmKench,2,1,0.5
16.8,Janna,SUPPORT,Renata,2,0,0.0
16.8,Janna,SUPPORT,Sylas,1,0,0.0
16.8,Janna,SUPPORT,Zac,1,1,1.0
16.8,Janna,SUPPORT,TwistedFate,1,1,1.0
16.8,Janna,SUPPORT,Ivern,1,1,1.0
16.8,Janna,SUPPORT,Anivia,1,1,1.0
16.8,Janna,SUPPORT,Trundle,1,1,1.0
16.8,Janna,SUPPORT,Draven,1,0,0.0
16.8,Janna,SUPPORT,Poppy,1,1,1.0
16.8,Janna,SUPPORT,Varus,1,0,0.0
16.8,Janna,SUPPORT,Orianna,1,0,0.0
16.8,Janna,SUPPORT,Morgana,1,0,0.0
16.8,Janna,SUPPORT,Rammus,1,1,1.0
16.8,Janna,SUPPORT,Sion,1,0,0.0
16.8,Janna,SUPPORT,Neeko,1,0,0.0
16.8,Janna,SUPPORT,Talon,1,1,1.0
16.8,Janna,SUPPORT,Gragas,1,0,0.0
16.8,JarvanIV,SUPPORT,Senna,3,2,0.6667
16.8,JarvanIV,SUPPORT,Nami,2,1,0.5
16.8,JarvanIV,SUPPORT,Bard,1,1,1.0
16.8,JarvanIV,SUPPORT,Braum,1,0,0.0
16.8,JarvanIV,SUPPORT,Karma,1,0,0.0
16.8,JarvanIV,SUPPORT,Velkoz,1,0,0.0
16.8,JarvanIV,SUPPORT,Xerath,1,1,1.0
16.8,JarvanIV,SUPPORT,Sona,1,1,1.0
16.8,JarvanIV,SUPPORT,Yuumi,1,1,1.0
16.8,Jayce,SUPPORT,Leona,1,1,1.0
16.8,Jhin,SUPPORT,Nami,2,1,0.5
16.8,Jhin,SUPPORT,Seraphine,1,1,1.0
16.8,Jhin,SUPPORT,Yuumi,1,0,0.0
16.8,Jhin,SUPPORT,Nautilus,1,1,1.0
16.8,KSante,SUPPORT,Braum,2,1,0.5
16.8,KSante,SUPPORT,Pyke,1,1,1.0
16.8,KSante,SUPPORT,Karma,1,0,0.0
16.8,KSante,SUPPORT,Leona,1,1,1.0
16.8,KSante,SUPPORT,Morgana,1,1,1.0
16.8,Kaisa,SUPPORT,Xerath,1,0,0.0
16.8,Kalista,SUPPORT,LeeSin,1,0,0.0
16.8,Karma,SUPPORT,Nami,57,26,0.4561
16.8,Karma,SUPPORT,Seraphine,34,12,0.3529
